FREQ,REF_AREA,MEASURE,ACTIVITY,STRI_TYPE,OBS_VALUE,TIME_PERIOD
A,POL,STRI,_Z,DIGITAL,.2635208964347839,2022
A,PRT,CLAS1_10,_Z,DIGITAL,.0439087674021721,2022
A,PRT,CLAS1_6,_Z,DIGITAL,0,2022
A,PRT,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,PRT,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,PRT,CLAS1_9,_Z,DIGITAL,0,2022
A,PRT,STRI,_Z,DIGITAL,.1047869473695755,2022
A,PRY,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,PRY,CLAS1_6,_Z,DIGITAL,.1983747631311417,2022
A,PRY,CLAS1_7,_Z,DIGITAL,0,2022
A,PRY,CLAS1_8,_Z,DIGITAL,0,2022
A,PRY,CLAS1_9,_Z,DIGITAL,0,2022
A,PRY,STRI,_Z,DIGITAL,.220329150557518,2022
A,RUS,CLAS1_10,_Z,DIGITAL,.1097719185054302,2022
A,RUS,CLAS1_6,_Z,DIGITAL,.2777246683835983,2022
A,RUS,CLAS1_7,_Z,DIGITAL,0,2022
A,RUS,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,RUS,CLAS1_9,_Z,DIGITAL,.0432941801846027,2022
A,RUS,STRI,_Z,DIGITAL,.4675976634025574,2022
A,RWA,CLAS1_10,_Z,DIGITAL,.1097719185054302,2022
A,RWA,CLAS1_6,_Z,DIGITAL,.1586998105049133,2022
A,RWA,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,RWA,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,RWA,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,RWA,STRI,_Z,DIGITAL,.3481630682945251,2022
A,SAU,CLAS1_10,_Z,DIGITAL,.0878175348043442,2022
A,SAU,CLAS1_6,_Z,DIGITAL,.23804971575737,2022
A,SAU,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,SAU,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,SAU,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,SAU,STRI,_Z,DIGITAL,.4055585861206055,2022
A,SEN,CLAS1_10,_Z,DIGITAL,.0439087674021721,2022
A,SEN,CLAS1_6,_Z,DIGITAL,.0793499052524567,2022
A,SEN,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,SEN,CLAS1_8,_Z,DIGITAL,0,2022
A,SEN,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,SEN,STRI,_Z,DIGITAL,.1661431193351746,2022
A,SGP,CLAS1_10,_Z,DIGITAL,.0439087674021721,2022
A,SGP,CLAS1_6,_Z,DIGITAL,.119024857878685,2022
A,SGP,CLAS1_7,_Z,DIGITAL,0,2022
A,SGP,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,SGP,CLAS1_9,_Z,DIGITAL,0,2022
A,SGP,STRI,_Z,DIGITAL,.1813370585441589,2022
A,SLV,CLAS1_10,_Z,DIGITAL,0,2022
A,SLV,CLAS1_6,_Z,DIGITAL,0,2022
A,SLV,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,SLV,CLAS1_8,_Z,DIGITAL,0,2022
A,SLV,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,SLV,STRI,_Z,DIGITAL,.0428844578564167,2022
A,SRB,CLAS1_10,_Z,DIGITAL,.0658631511032581,2022
A,SRB,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,SRB,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,SRB,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,SRB,CLAS1_9,_Z,DIGITAL,0,2022
A,SRB,STRI,_Z,DIGITAL,.1451789140701294,2022
A,SVK,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,SVK,CLAS1_6,_Z,DIGITAL,0,2022
A,SVK,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,SVK,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,SVK,CLAS1_9,_Z,DIGITAL,0,2022
A,SVK,STRI,_Z,DIGITAL,.061595194041729,2022
A,SVN,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,SVN,CLAS1_6,_Z,DIGITAL,.119024857878685,2022
A,SVN,CLAS1_7,_Z,DIGITAL,0,2022
A,SVN,CLAS1_8,_Z,DIGITAL,0,2022
A,SVN,CLAS1_9,_Z,DIGITAL,0,2022
A,SVN,STRI,_Z,DIGITAL,.1409792453050613,2022
A,SWE,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,SWE,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,SWE,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,SWE,CLAS1_8,_Z,DIGITAL,0,2022
A,SWE,CLAS1_9,_Z,DIGITAL,0,2022
A,SWE,STRI,_Z,DIGITAL,.104104071855545,2022
A,SWZ,CLAS1_10,_Z,DIGITAL,.0658631511032581,2022
A,SWZ,CLAS1_6,_Z,DIGITAL,.1983747631311417,2022
A,SWZ,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,SWZ,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,SWZ,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,SWZ,STRI,_Z,DIGITAL,.3467631936073303,2022
A,SYC,CLAS1_10,_Z,DIGITAL,.0439087674021721,2022
A,SYC,CLAS1_6,_Z,DIGITAL,.3967495262622833,2022
A,SYC,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,SYC,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,SYC,CLAS1_9,_Z,DIGITAL,.0432941801846027,2022
A,SYC,STRI,_Z,DIGITAL,.5235933065414429,2022
A,TGO,CLAS1_10,_Z,DIGITAL,.0439087674021721,2022
A,TGO,CLAS1_6,_Z,DIGITAL,.0793499052524567,2022
A,TGO,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,TGO,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,TGO,CLAS1_9,_Z,DIGITAL,0,2022
A,TGO,STRI,_Z,DIGITAL,.181302934885025,2022
A,THA,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,THA,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,THA,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,THA,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,THA,CLAS1_9,_Z,DIGITAL,0,2022
A,THA,STRI,_Z,DIGITAL,.1012701392173767,2022
A,TUR,CLAS1_10,_Z,DIGITAL,.0658631511032581,2022
A,TUR,CLAS1_6,_Z,DIGITAL,.0793499052524567,2022
A,TUR,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,TUR,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,TUR,CLAS1_9,_Z,DIGITAL,0,2022
A,TUR,STRI,_Z,DIGITAL,.2244946658611298,2022
A,UGA,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,UGA,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,UGA,CLAS1_7,_Z,DIGITAL,0,2022
A,UGA,CLAS1_8,_Z,DIGITAL,0,2022
A,UGA,CLAS1_9,_Z,DIGITAL,.0432941801846027,2022
A,UGA,STRI,_Z,DIGITAL,.1049235165119171,2022
A,URY,CLAS1_10,_Z,DIGITAL,0,2022
A,URY,CLAS1_6,_Z,DIGITAL,.23804971575737,2022
A,URY,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,URY,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,URY,CLAS1_9,_Z,DIGITAL,0,2022
A,URY,STRI,_Z,DIGITAL,.2776905298233032,2022
A,USA,CLAS1_10,_Z,DIGITAL,0,2022
A,USA,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,USA,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,USA,CLAS1_8,_Z,DIGITAL,0,2022
A,USA,CLAS1_9,_Z,DIGITAL,0,2022
A,USA,STRI,_Z,DIGITAL,.0609123185276985,2022
A,VNM,CLAS1_10,_Z,DIGITAL,.0878175348043442,2022
A,VNM,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,VNM,CLAS1_7,_Z,DIGITAL,0,2022
A,VNM,CLAS1_8,_Z,DIGITAL,.0184034425765276,2022
A,VNM,CLAS1_9,_Z,DIGITAL,0,2022
A,VNM,STRI,_Z,DIGITAL,.145895928144455,2022
A,VUT,CLAS1_10,_Z,DIGITAL,.021954383701086,2022
A,VUT,CLAS1_6,_Z,DIGITAL,.0793499052524567,2022
A,VUT,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,VUT,CLAS1_8,_Z,DIGITAL,0,2022
A,VUT,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,VUT,STRI,_Z,DIGITAL,.1654261201620102,2022
A,XKV,CLAS1_10,_Z,DIGITAL,0,2022
A,XKV,CLAS1_6,_Z,DIGITAL,.0396749526262283,2022
A,XKV,CLAS1_7,_Z,DIGITAL,.0212373677641153,2022
A,XKV,CLAS1_8,_Z,DIGITAL,0,2022
A,XKV,CLAS1_9,_Z,DIGITAL,0,2022
A,XKV,STRI,_Z,DIGITAL,.0609123185276985,2022
A,ZAF,CLAS1_10,_Z,DIGITAL,0,2022
A,ZAF,CLAS1_6,_Z,DIGITAL,.23804971575737,2022
A,ZAF,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,ZAF,CLAS1_8,_Z,DIGITAL,0,2022
A,ZAF,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,ZAF,STRI,_Z,DIGITAL,.3021715581417084,2022
A,ZMB,CLAS1_10,_Z,DIGITAL,.0658631511032581,2022
A,ZMB,CLAS1_6,_Z,DIGITAL,.1983747631311417,2022
A,ZMB,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,ZMB,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,ZMB,CLAS1_9,_Z,DIGITAL,.0432941801846027,2022
A,ZMB,STRI,_Z,DIGITAL,.3868137300014496,2022
A,ZWE,CLAS1_10,_Z,DIGITAL,.1097719185054302,2022
A,ZWE,CLAS1_6,_Z,DIGITAL,.3173996210098267,2022
A,ZWE,CLAS1_7,_Z,DIGITAL,.0424747355282307,2022
A,ZWE,CLAS1_8,_Z,DIGITAL,.0368068851530552,2022
A,ZWE,CLAS1_9,_Z,DIGITAL,.0216470900923014,2022
A,ZWE,STRI,_Z,DIGITAL,.5281002521514893,2022
A,ALB,CLAS1_10,_Z,DIGITAL,0,2023
A,ALB,CLAS1_6,_Z,DIGITAL,.0396749526262283,2023
A,ALB,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,ALB,CLAS1_8,_Z,DIGITAL,0,2023
A,ALB,CLAS1_9,_Z,DIGITAL,0,2023
A,ALB,STRI,_Z,DIGITAL,.0609123185276985,2023
A,ARG,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,ARG,CLAS1_6,_Z,DIGITAL,.23804971575737,2023
A,ARG,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,ARG,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,ARG,CLAS1_9,_Z,DIGITAL,0,2023
A,ARG,STRI,_Z,DIGITAL,.2996449172496796,2023
A,AUS,CLAS1_10,_Z,DIGITAL,0,2023
A,AUS,CLAS1_6,_Z,DIGITAL,0,2023
A,AUS,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,AUS,CLAS1_8,_Z,DIGITAL,0,2023
A,AUS,CLAS1_9,_Z,DIGITAL,0,2023
A,AUS,STRI,_Z,DIGITAL,.0212373677641153,2023
A,AUT,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,AUT,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,AUT,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,AUT,CLAS1_8,_Z,DIGITAL,0,2023
A,AUT,CLAS1_9,_Z,DIGITAL,0,2023
A,AUT,STRI,_Z,DIGITAL,.1622166186571121,2023
A,BEL,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,BEL,CLAS1_6,_Z,DIGITAL,.0793499052524567,2023
A,BEL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,BEL,CLAS1_8,_Z,DIGITAL,0,2023
A,BEL,CLAS1_9,_Z,DIGITAL,0,2023
A,BEL,STRI,_Z,DIGITAL,.1225416511297226,2023
A,BEN,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,BEN,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,BEN,CLAS1_7,_Z,DIGITAL,0,2023
A,BEN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,BEN,CLAS1_9,_Z,DIGITAL,0,2023
A,BEN,STRI,_Z,DIGITAL,.1593826860189438,2023
A,BIH,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,BIH,CLAS1_6,_Z,DIGITAL,.3173996210098267,2023
A,BIH,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,BIH,CLAS1_8,_Z,DIGITAL,0,2023
A,BIH,CLAS1_9,_Z,DIGITAL,0,2023
A,BIH,STRI,_Z,DIGITAL,.3605913817882538,2023
A,BOL,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,BOL,CLAS1_6,_Z,DIGITAL,.23804971575737,2023
A,BOL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,BOL,CLAS1_8,_Z,DIGITAL,0,2023
A,BOL,CLAS1_9,_Z,DIGITAL,0,2023
A,BOL,STRI,_Z,DIGITAL,.2812414765357971,2023
A,BRA,CLAS1_10,_Z,DIGITAL,0,2023
A,BRA,CLAS1_6,_Z,DIGITAL,.0793499052524567,2023
A,BRA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,BRA,CLAS1_8,_Z,DIGITAL,0,2023
A,BRA,CLAS1_9,_Z,DIGITAL,.0216470900923014,2023
A,BRA,STRI,_Z,DIGITAL,.1434717327356339,2023
A,BRN,CLAS1_10,_Z,DIGITAL,.1097719185054302,2023
A,BRN,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,BRN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,BRN,CLAS1_8,_Z,DIGITAL,0,2023
A,BRN,CLAS1_9,_Z,DIGITAL,0,2023
A,BRN,STRI,_Z,DIGITAL,.2712714970111847,2023
A,CAN,CLAS1_10,_Z,DIGITAL,0,2023
A,CAN,CLAS1_6,_Z,DIGITAL,0,2023
A,CAN,CLAS1_7,_Z,DIGITAL,0,2023
A,CAN,CLAS1_8,_Z,DIGITAL,0,2023
A,CAN,CLAS1_9,_Z,DIGITAL,0,2023
A,CAN,STRI,_Z,DIGITAL,0,2023
A,CHE,CLAS1_10,_Z,DIGITAL,0,2023
A,CHE,CLAS1_6,_Z,DIGITAL,0,2023
A,CHE,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,CHE,CLAS1_8,_Z,DIGITAL,0,2023
A,CHE,CLAS1_9,_Z,DIGITAL,0,2023
A,CHE,STRI,_Z,DIGITAL,.0212373677641153,2023
A,CHL,CLAS1_10,_Z,DIGITAL,0,2023
A,CHL,CLAS1_6,_Z,DIGITAL,.1983747631311417,2023
A,CHL,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,CHL,CLAS1_8,_Z,DIGITAL,0,2023
A,CHL,CLAS1_9,_Z,DIGITAL,.0216470900923014,2023
A,CHL,STRI,_Z,DIGITAL,.2624965906143188,2023
A,CHN,CLAS1_10,_Z,DIGITAL,.0878175348043442,2023
A,CHN,CLAS1_6,_Z,DIGITAL,.1983747631311417,2023
A,CHN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,CHN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,CHN,CLAS1_9,_Z,DIGITAL,0,2023
A,CHN,STRI,_Z,DIGITAL,.3470704555511475,2023
A,CMR,CLAS1_10,_Z,DIGITAL,.1097719185054302,2023
A,CMR,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,CMR,CLAS1_7,_Z,DIGITAL,0,2023
A,CMR,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,CMR,CLAS1_9,_Z,DIGITAL,.0216470900923014,2023
A,CMR,STRI,_Z,DIGITAL,.2688473165035248,2023
A,COL,CLAS1_10,_Z,DIGITAL,0,2023
A,COL,CLAS1_6,_Z,DIGITAL,.23804971575737,2023
A,COL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,COL,CLAS1_8,_Z,DIGITAL,0,2023
A,COL,CLAS1_9,_Z,DIGITAL,0,2023
A,COL,STRI,_Z,DIGITAL,.2592870891094208,2023
A,CRI,CLAS1_10,_Z,DIGITAL,0,2023
A,CRI,CLAS1_6,_Z,DIGITAL,0,2023
A,CRI,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,CRI,CLAS1_8,_Z,DIGITAL,0,2023
A,CRI,CLAS1_9,_Z,DIGITAL,0,2023
A,CRI,STRI,_Z,DIGITAL,.0424747355282307,2023
A,CZE,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,CZE,CLAS1_6,_Z,DIGITAL,.0396749526262283,2023
A,CZE,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,CZE,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,CZE,CLAS1_9,_Z,DIGITAL,0,2023
A,CZE,STRI,_Z,DIGITAL,.1232245266437531,2023
A,DEU,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,DEU,CLAS1_6,_Z,DIGITAL,.0396749526262283,2023
A,DEU,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,DEU,CLAS1_8,_Z,DIGITAL,0,2023
A,DEU,CLAS1_9,_Z,DIGITAL,0,2023
A,DEU,STRI,_Z,DIGITAL,.0828666985034943,2023
A,DNK,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,DNK,CLAS1_6,_Z,DIGITAL,0,2023
A,DNK,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,DNK,CLAS1_8,_Z,DIGITAL,0,2023
A,DNK,CLAS1_9,_Z,DIGITAL,0,2023
A,DNK,STRI,_Z,DIGITAL,.0644291192293167,2023
A,DOM,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,DOM,CLAS1_6,_Z,DIGITAL,0,2023
A,DOM,CLAS1_7,_Z,DIGITAL,0,2023
A,DOM,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,DOM,CLAS1_9,_Z,DIGITAL,0,2023
A,DOM,STRI,_Z,DIGITAL,.0403578281402588,2023
A,ECU,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,ECU,CLAS1_6,_Z,DIGITAL,0,2023
A,ECU,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,ECU,CLAS1_8,_Z,DIGITAL,0,2023
A,ECU,CLAS1_9,_Z,DIGITAL,0,2023
A,ECU,STRI,_Z,DIGITAL,.0431917533278465,2023
A,ESP,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,ESP,CLAS1_6,_Z,DIGITAL,.1586998105049133,2023
A,ESP,CLAS1_7,_Z,DIGITAL,0,2023
A,ESP,CLAS1_8,_Z,DIGITAL,0,2023
A,ESP,CLAS1_9,_Z,DIGITAL,0,2023
A,ESP,STRI,_Z,DIGITAL,.1806541979312897,2023
A,EST,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,EST,CLAS1_6,_Z,DIGITAL,0,2023
A,EST,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,EST,CLAS1_8,_Z,DIGITAL,0,2023
A,EST,CLAS1_9,_Z,DIGITAL,0,2023
A,EST,STRI,_Z,DIGITAL,.0431917533278465,2023
A,ETH,CLAS1_10,_Z,DIGITAL,.1317263022065163,2023
A,ETH,CLAS1_6,_Z,DIGITAL,.23804971575737,2023
A,ETH,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,ETH,CLAS1_8,_Z,DIGITAL,.0552103277295828,2023
A,ETH,CLAS1_9,_Z,DIGITAL,.0216470900923014,2023
A,ETH,STRI,_Z,DIGITAL,.4678708016872406,2023
A,FIN,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,FIN,CLAS1_6,_Z,DIGITAL,0,2023
A,FIN,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,FIN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,FIN,CLAS1_9,_Z,DIGITAL,0,2023
A,FIN,STRI,_Z,DIGITAL,.0835495740175247,2023
A,FRA,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,FRA,CLAS1_6,_Z,DIGITAL,0,2023
A,FRA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,FRA,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,FRA,CLAS1_9,_Z,DIGITAL,0,2023
A,FRA,STRI,_Z,DIGITAL,.1047869473695755,2023
A,GBR,CLAS1_10,_Z,DIGITAL,0,2023
A,GBR,CLAS1_6,_Z,DIGITAL,0,2023
A,GBR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,GBR,CLAS1_8,_Z,DIGITAL,0,2023
A,GBR,CLAS1_9,_Z,DIGITAL,0,2023
A,GBR,STRI,_Z,DIGITAL,.0212373677641153,2023
A,GMB,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,GMB,CLAS1_6,_Z,DIGITAL,.0793499052524567,2023
A,GMB,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,GMB,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,GMB,CLAS1_9,_Z,DIGITAL,0,2023
A,GMB,STRI,_Z,DIGITAL,.140945091843605,2023
A,GRC,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,GRC,CLAS1_6,_Z,DIGITAL,.0793499052524567,2023
A,GRC,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,GRC,CLAS1_8,_Z,DIGITAL,0,2023
A,GRC,CLAS1_9,_Z,DIGITAL,0,2023
A,GRC,STRI,_Z,DIGITAL,.1444960385560989,2023
A,GTM,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,GTM,CLAS1_6,_Z,DIGITAL,.0793499052524567,2023
A,GTM,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,GTM,CLAS1_8,_Z,DIGITAL,0,2023
A,GTM,CLAS1_9,_Z,DIGITAL,0,2023
A,GTM,STRI,_Z,DIGITAL,.1444960385560989,2023
A,HND,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,HND,CLAS1_6,_Z,DIGITAL,.0793499052524567,2023
A,HND,CLAS1_7,_Z,DIGITAL,0,2023
A,HND,CLAS1_8,_Z,DIGITAL,0,2023
A,HND,CLAS1_9,_Z,DIGITAL,0,2023
A,HND,STRI,_Z,DIGITAL,.101304292678833,2023
A,HUN,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,HUN,CLAS1_6,_Z,DIGITAL,.0396749526262283,2023
A,HUN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,HUN,CLAS1_8,_Z,DIGITAL,0,2023
A,HUN,CLAS1_9,_Z,DIGITAL,0,2023
A,HUN,STRI,_Z,DIGITAL,.1260584592819214,2023
A,IDN,CLAS1_10,_Z,DIGITAL,.1097719185054302,2023
A,IDN,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,IDN,CLAS1_7,_Z,DIGITAL,.063712103292346,2023
A,IDN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,IDN,CLAS1_9,_Z,DIGITAL,0,2023
A,IDN,STRI,_Z,DIGITAL,.3109123110771179,2023
A,IND,CLAS1_10,_Z,DIGITAL,.0658631511032581,2023
A,IND,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,IND,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,IND,CLAS1_8,_Z,DIGITAL,.0552103277295828,2023
A,IND,CLAS1_9,_Z,DIGITAL,0,2023
A,IND,STRI,_Z,DIGITAL,.2825730741024017,2023
A,IRL,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,IRL,CLAS1_6,_Z,DIGITAL,.0396749526262283,2023
A,IRL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,IRL,CLAS1_8,_Z,DIGITAL,0,2023
A,IRL,CLAS1_9,_Z,DIGITAL,0,2023
A,IRL,STRI,_Z,DIGITAL,.0828666985034943,2023
A,ISL,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,ISL,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,ISL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,ISL,CLAS1_8,_Z,DIGITAL,0,2023
A,ISL,CLAS1_9,_Z,DIGITAL,.0432941801846027,2023
A,ISL,STRI,_Z,DIGITAL,.2274651825428009,2023
A,ISR,CLAS1_10,_Z,DIGITAL,0,2023
A,ISR,CLAS1_6,_Z,DIGITAL,.119024857878685,2023
A,ISR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,ISR,CLAS1_8,_Z,DIGITAL,0,2023
A,ISR,CLAS1_9,_Z,DIGITAL,0,2023
A,ISR,STRI,_Z,DIGITAL,.1402622312307358,2023
A,ITA,CLAS1_10,_Z,DIGITAL,.0439087674021721,2023
A,ITA,CLAS1_6,_Z,DIGITAL,0,2023
A,ITA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,ITA,CLAS1_8,_Z,DIGITAL,0,2023
A,ITA,CLAS1_9,_Z,DIGITAL,0,2023
A,ITA,STRI,_Z,DIGITAL,.0863835066556931,2023
A,JPN,CLAS1_10,_Z,DIGITAL,0,2023
A,JPN,CLAS1_6,_Z,DIGITAL,0,2023
A,JPN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,JPN,CLAS1_8,_Z,DIGITAL,0,2023
A,JPN,CLAS1_9,_Z,DIGITAL,0,2023
A,JPN,STRI,_Z,DIGITAL,.0424747355282307,2023
A,KAZ,CLAS1_10,_Z,DIGITAL,.1097719185054302,2023
A,KAZ,CLAS1_6,_Z,DIGITAL,.357074573636055,2023
A,KAZ,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,KAZ,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,KAZ,CLAS1_9,_Z,DIGITAL,0,2023
A,KAZ,STRI,_Z,DIGITAL,.5277246832847595,2023
A,KEN,CLAS1_10,_Z,DIGITAL,.1317263022065163,2023
A,KEN,CLAS1_6,_Z,DIGITAL,.1983747631311417,2023
A,KEN,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,KEN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2023
A,KEN,CLAS1_9,_Z,DIGITAL,0,2023
A,KEN,STRI,_Z,DIGITAL,.3697418868541718,2023
A,KHM,CLAS1_10,_Z,DIGITAL,.0878175348043442,2023
A,KHM,CLAS1_6,_Z,DIGITAL,.23804971575737,2023
A,KHM,CLAS1_7,_Z,DIGITAL,.0424747355282307,2023
A,KHM,CLAS1_8,_Z,DIGITAL,.0368068851530552,2023
A,KHM,CLAS1_9,_Z,DIGITAL,0,2023
A,KHM,STRI,_Z,DIGITAL,.4051488637924194,2023
A,KOR,CLAS1_10,_Z,DIGITAL,.021954383701086,2023
A,KOR,CLAS1_6,_Z,DIGITAL,.0396749526262283,2023
A,KOR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2023
A,KOR,CLAS1_8,_Z,DIGITAL,0,2023
